API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
05123370400000,4244,846.9854,411.5596,5313.632246376811,6345.732449614499,6832.383066754123
05123390290000,3980,,,3717.0359052711988,3684.3511750373327,4008.373960424433
05123409150000,9228,964.0318,727.3652,3865.17199017199,4232.796357905795,4439.770803490037
05123388970000,4493,532.805,829.9731,6956.610964526531,7120.670567768464,6755.4983621899855
05123383130000,3981,1051.828,1685.721,28934.69910371319,27463.624338624337,27280.841121495327
05123403130000,6327,854.1059,1184.021,3914.8897723165883,3902.102739094346,3807.7220077220068
05123384040000,4167,841.1793,851.8806,1782.163221667854,1871.507559817977,2009.017678927858
05123399020000,4280,1001.615,606.5999,2957.860922146636,3013.7541315705294,3472.894153818329
05123360030000,6893,570.332,830.1351,2241.721124899038,2279.655586704044,2459.111567218882
05123378810000,4102,1137.7910000000002,1533.905,2943.98152795904,3446.43728648121,3692.5326135852447
05123387430000,7014,928.4655,754.3859,839.5504543280721,872.524812394093,876.156835040621
05123391610000,7279,636.2094,539.5573,3180.852393450818,3386.4838685641903,3701.101690027109
05123398600000,4241,993.6317,696.6048,2004.9959335424649,1911.4079323974372,1979.272585060617
05123370390000,4177,1438.5739999999998,639.3854,2323.812031064894,2586.073572191331,2752.645147430044
05123381200000,4122,1046.732,603.7016,2253.0938866660463,2568.981160271121,2798.2855723041243
05123362790000,3875,,,1956.193721100024,1788.456150182123,1641.81565253233
05123382660000,4024,,,1961.657390228818,1473.610133708655,1428.657254430759
05123388820000,4250,926.6005,637.5867,1683.118516189877,1743.7908496732018,1842.0197556537562
05123392230000,4613,828.7059,579.5213,3399.510692279811,3622.931728856324,3798.3049640339
05123381890000,7126,971.7231,784.3114,2649.215726217152,2764.8202710665882,3007.6020565100844
05123384110000,4774,547.1071,845.1432,3082.971636216816,3408.191166854901,3753.1001873494515
05123388300000,6594,1074.932,759.3593,10654.197838736492,10480.898062647111,11085.392441860464
05123386090000,9091,537.7523,828.8621,2330.630030866065,2650.296003082635,2960.8327073720347
05123377890000,4192,590.9855,1053.733,1084.975233902036,1196.959004298453,1270.122525918944
05123374080000,4465,,,4438.090622728374,4260.765391014975,4396.341771512303
05123390580000,8386,538.3873,760.2516,2995.732176589939,2946.964384572799,3088.5030255196
05123378940000,4769,818.0655,1075.5,2636.13944625042,2810.774898834329,2556.507873231014
05123380580000,3455,1461.138,790.7161,2188.626476072094,2413.489736070381,2414.751503640392
05123382670000,3985,1042.576,601.0479,1726.822646330751,2145.619335347432,2137.621511445594
05123372310000,4014,1462.7220000000002,916.8241,2473.978494623655,2561.552285746377,2691.666338931057
05123386580000,4229,896.5351,753.0898,3281.692195477753,3914.6034816247584,4238.324282389449
05123378780100,6915,823.738,772.8712,1101.435406698564,980.8425720620841,905.462851341919
05123383440000,5964,910.5818,752.3554,1862.5716211661609,1610.994716706139,1495.63933042622
05123382340000,6473,538.9943,865.2826,5033.266313288247,4960.298761842698,4887.742739451002
05123372330000,4162,567.7356,909.2484,2928.1388776746057,3143.024019858363,3342.860112242776
05123378950000,3991,953.2492,614.1258,1413.013382556529,1403.162055335968,1074.483932751649
05123399610100,7000,1016.065,527.429,1678.458929004119,1666.1755784730042,1645.090053917632
05123399180000,4421,964.8649,623.465,2330.110889963036,1941.5259537210752,1796.169548511047
05123391630000,9062,525.7498,863.4115,6150.14615997874,6410.8154020385045,6770.027413950655
05123363400000,4662,489.7752,771.9589,10075.93434842792,10858.779050372512,11633.971690258119
05123400900000,4022,894.8306,1643.226,17719.32299012694,17398.26349565874,17142.12513484358
05123392670000,4845,1171.373,816.4125,3127.5339500098403,3231.205825658599,3099.486610240044
05123407790000,4034,905.4762,945.1579,2049.74291522181,2350.5011135857458,2289.963099630996
05123386960000,4159,224.6766,804.1805,2425.5617977528077,2748.745572609208,2733.213321332133
05123384900000,9169,,,1978.952520802741,3403.3318719859712,3732.5850115549683
05123378100000,3897,1023.173,689.704,2298.5564304461936,2556.619092385266,2920.353680185716
05123381930000,7287,885.4625,768.6912,1784.5725482107862,1578.3968227331202,1819.686764586545
05123383260000,5008,547.4671,861.6337,4407.057731001392,5226.458641063515,5867.818093181976
05123392440000,9268,,,3532.429693438054,3601.584796696101,3495.521001526177
05123394860000,9541,,,3140.7322654462237,3218.393087694905,3407.318557771491
05123391800000,3334,,,1988.8372093023252,2028.813866957074,2127.9903131851943
05123372670000,4125,1006.83,573.1108,1147.045244690674,1007.8151120026739,1081.514923501379
05123393940000,6431,967.595,846.8568,2062.350578559816,2290.700280112044,2442.620245854302
05123363990000,4160,359.1516,437.7195,12215.53090332805,11212.272420768712,11820.623308948792
05123391900000,4565,532.2123,888.8403,2782.501657040053,2877.6395270793532,2020.728937596885
05123390940000,4681,557.4269,904.6956,2790.6396567208863,3271.537687252057,3594.5933748533257
05123385630000,551,41.09368,73.34841,1964.7687426949399,2095.681001933879,2187.000826218672
05123380870000,9156,1068.233,695.8619,12491.804814086352,12940.500100421772,13297.779325286288
05123398900000,4208,1002.238,704.8653,3033.891316896182,2694.602425152913,2482.583269768624
05123386830000,9467,1060.877,709.6789,3284.9539860294926,2765.6064562069782,2509.631561238223
05123385610000,8957,909.9825,1257.687,2097.493036211699,2304.113027994278,2011.4443484308802
05123389070000,8988,845.7104,1193.546,2534.6094257584077,2598.428552403782,2689.044366705536
05123377700100,3911,,,3785.091386931071,4235.46777254516,4527.779246180684
05123386700000,4135,905.0571,703.6669999999999,2946.8310792893126,2961.747010324593,3358.540668475437
05123379310000,4239,1006.935,579.8015,1965.78291411738,2076.433121019108,2111.0041397901223
05123386730000,4476,807.5767,725.3123,1899.575296407715,1533.54811598263,1755.308053341279
05123367460000,3927,,,2763.5746606334837,2894.182547642928,3219.489530417544
05123404000000,4268,967.8217,637.6714,5488.5087490206315,5757.193711064964,5988.619495299356
05123379400000,7078,973.4437,824.002,2317.736281033125,2710.79735645009,3068.4438766934477
05123388980000,3868,,,3008.822055137844,3397.821350762527,3645.5906033911137
05123398240000,4343,1160.7830000000001,830.8810000000001,2406.936761847809,2533.440432907753,2298.94482966536
05123392680100,4854,,,3333.221589004358,3477.153757430574,3346.333949476278
05123376290000,3744,,,1945.081967213114,1978.561549100968,2246.65744582757
05123394750000,3868,981.8906,772.8956,8362.985828539357,8858.15007554138,9542.974906049218
05123392160000,4034,1251.879,625.5443,2290.019521717911,2358.3189483468327,2413.949857654513
05123403160000,5223,863.6307,1135.142,4395.735487507044,4433.355153834533,4410.891439909296
05123395130000,3826,,,3563.768310710925,3250.0369003690034,3880.6469920544832
05123400780000,6125,,,2736.253494874184,2854.6485260770974,3067.436933059657
05123396540000,4489,1006.046,1293.472,987.7308707124009,1065.686862627474,1041.3472836121518
05123397650000,4518,669.1778,933.2371,868.674070209435,868.863343984728,953.28449253594
05123384460000,3912,1214.225,682.6171,3431.3029765424794,3703.032947850752,3779.4094794094785
05123385020000,3943,792.8284,912.7688,1170.17792817378,908.45307967348,1052.511415525114
05123403990000,4205,,,6827.023223082337,7146.058423369347,7339.371054339488
05123391830000,9206,404.444,168.9767,2130.509444762449,2112.100056248552,2265.2439761220003
05123385000000,9236,531.0632,229.4066,2128.210029949659,2143.106397536777,2294.4329581131783
05123399150000,7188,666.6774,503.4215,6844.655025553662,7503.497914704695,8233.97823458283
05123394480000,9370,1255.306,776.3356,1281.048270546295,1383.116883116883,1409.059003261901
05123395560000,9367,754.1438,608.9714,7950.858130633411,8041.418101244247,7630.335147522199
05123385640000,4177,,,1580.356447972604,1558.5969798511678,1466.42561983471
05123383410000,8541,1730.4270000000001,926.4449,3288.373612018288,3450.155433093118,3728.432994563932
05123397180000,3934,,,1919.2786603692568,1380.537634408602,1493.895582329317
05123401790000,5244,810.6389999999999,1123.712,2641.943734015345,2595.418242959226,2627.92598647544
05123376190000,3401,980.572,1233.361,1063.3789785344181,1228.542677873801,1297.389539710358
05123396020000,4238,967.4759,694.7786,6684.692942254812,7643.7977350539895,7447.700252191665
05123389610000,7299,899.2708,638.6423,2311.7682079777733,2399.4573790144477,2266.5876777251183
05123371770000,9125,985.1725,801.6998,1641.079647398393,1794.800087393489,1876.785025086839
05123376830000,4046,842.7709,1060.124,1641.0170344885448,1467.7115987460809,1542.377338643023
05123390530000,4026,1341.1770000000001,804.5735,2178.528122376643,2393.524152161261,2556.652017578905
05123382110000,3529,1084.875,637.8395,1629.449838187702,1372.821530994926,1172.530917958543
05123395090000,4349,851.459,738.0449,7213.374851720047,6822.368421052631,6565.883100381194
05123402160000,3844,,,1735.554723574191,1774.506981430833,2121.9207425919312
05123381480000,4202,1108.434,780.1923,11479.962721342032,11273.827534039334,12260.617577197148
05123379730000,3917,,,11389.140271493214,11942.700805285978,12459.388789017812
05123395140000,3847,,,2976.966905079403,3050.196130576424,3138.4378162193407
05123404930000,4275,1018.796,675.9207,5911.46858002546,6202.811646345526,6495.164506480558
05123405650000,4165,1056.329,807.2697,3687.582938388625,4066.522874333068,4236.883252258512
05123399360000,6266,,,4209.687699171446,4101.198147882953,4236.583367472347
05123390740000,3658,802.7645,896.0737,5046.978778551757,5371.685314069245,5668.559730568579
05123389150000,4194,1000.492,691.3701,2018.751831233518,2016.664914309746,2127.8078123810237
05123402590000,4148,953.4872,422.1726,3064.3373493975896,3751.752427436523,4223.26625644437
05123390090000,4216,987.1162,547.2671,3267.25323068463,2876.288659793814,2879.597765363128
05123407000000,3953,1040.351,870.8387,6195.515342250196,5889.555436529191,6819.399941741916
05123411500000,9145,836.3434,558.5987,2463.140495867768,2396.848685889257,2308.826918644849
05123404630000,4029,1063.82,833.7225,2840.755082284607,3034.0394043104243,3254.8552197994813
05123370320000,4140,773.5699,1156.397,3335.848437628147,3296.940045491609,3377.0819453697527
05123390610000,8451,540.8519,758.9707,2795.906398451703,2783.588069446505,2831.973125592514
05123373360000,3878,1092.623,837.0026,2343.273580164181,2667.137096774193,2833.988806534563
05123382230000,4230,898.4612,572.7686,1267.34693877551,1087.511394712853,936.2056480811
05123387340000,4234,993.8542,562.3033,1744.3351859769132,1924.913494809688,1988.5637403296328
05123387770000,9072,721.7260000000001,568.7017,1611.9342399025768,1695.7000683734711,1770.975319741306
05123387880000,4268,964.1460000000001,535.3312,1837.197495346082,1390.9448818897629,1251.9816740600681
05123388240000,7360,956.0519,520.0219,3782.0613690007863,3945.5655963138897,4024.582836710369
05123379060000,8543,820.8951,1266.566,2836.692353289863,2908.354947732453,3111.244566460764
05123388620000,5369,1013.597,789.0848,6136.4872213159315,6591.207246603154,6905.057363615078
05123381970000,7236,876.2118,757.7131,2137.736005988521,2075.614527515522,2103.5750582889928
05123382190000,3837,550.1531,1724.4879999999998,3561.335902376364,3772.7640185198793,4035.311589021505
05123384310000,6291,550.6165,898.5332,3649.677348791425,4122.896354716512,4083.5114037765475
05123389240000,4037,,,2053.846153846153,1783.4094128758059,1824.078497666384
05123388940000,4375,823.8303,1182.287,3320.2737552073,3439.771312124985,3522.1511298291084
05123364310000,3968,1392.3029999999999,502.9485,2040.1372569408331,2054.653912295786,2124.565582412433
05123392100000,4393,870.2856,579.9633,3539.439734611131,3320.0491752894172,3888.323662665924
05123349520000,6506,1401.715,672.7078,1663.601993469668,1841.3547237076639,1984.665024459632
05123372010000,5710,772.5125,689.1078,6900.341237203604,6569.529822229606,6495.45082559091
05123377850000,3843,582.9186,946.2074,1002.503912363067,1121.3974608470019,1177.829716193656
05123375630000,4593,1030.3419999999999,625.3918,2806.536935575288,3034.613615455381,3316.323896394458
05123389440000,9371,843.4158,1203.161,2819.467854562966,2785.63563721018,2985.9780965036875
05123389730000,4354,1506.246,923.2768,3240.420371867421,2872.748732295855,2872.1458116151593
05123391700100,4875,768.2964,532.9819,876.931438776302,875.99555061179,752.756121853212
05123394610000,5569,766.5841,1113.7089999999998,6432.2712290064355,6662.9354272825985,6730.116648992575
05123401690000,4481,,,2124.581115710624,2205.237868947674,2293.2754061201363
05123401770000,4635,801.0531,1154.0,2890.7368013923797,2984.322328642516,2906.218322905379
05123396250000,9306,,,2705.922629236562,2916.185609286773,3104.755403868031
05123380210100,4292,3194.68,,2766.451478550603,2775.0797685360435,2719.735276621058
05123396030000,4081,855.7012,648.2586,5079.3040293040285,4715.791490992718,4355.261294434215
05123376230000,4105,1009.1460000000001,754.7389,988.982936987773,1078.765626365941,1060.865094157722
05123393180000,4100,968.8107,758.2546,2838.607104079416,3003.4289019251423,3063.616337223148
05123376370000,4120,1723.121,1265.469,869.868941641938,935.3404803705499,971.0689045936391
05123379590000,4073,1089.005,655.1717,3240.935326328252,3252.291536887069,3280.285851714423
05123383340100,4952,539.7496,,2831.377842383968,2844.2306675828527,2811.044161951649
05123405340000,4990,1780.217,2315.598,3364.111349036402,3449.726187269952,3448.335229194207
05123371710000,9245,662.3043,755.3992,1586.115282430403,1759.38549854855,1834.489456159822
05123369090000,4767,804.5075,1161.474,9656.898192197907,8107.178866706997,7262.688941925218
05123392770000,4113,765.8666,594.0397,1611.1605817750071,1969.017926734216,2204.490474750529
05123379800000,3987,1030.145,761.5745,3262.2432859399682,3200.1533154465305,3384.7936949466853
05123375270000,3639,759.943,533.8007,1233.969518055746,1551.0965106987478,1671.625113485578
05123360820000,4724,1108.275,810.7853,2138.572679509632,2581.243658501232,2354.196616167201
05123368860000,4054,814.7657,1180.589,3389.3764434180125,3359.700520833333,3321.503593145384
05123375960000,4002,900.9622,638.7407,3622.690570685643,3883.898305084745,4176.604312808521
05123391300000,4214,,,2143.6541143654113,2502.339927674962,2476.801266825019
05123390830000,3979,,,2240.9015715467317,2319.301969107416,2590.776787338548
05123396050000,4334,823.9938,757.3811,3182.930623250025,3800.8808386576507,4256.246027477631
05123366530000,9232,760.1661,,1583.416883898135,1041.064737046129,738.09436588761
05123376280000,3369,1025.9460000000001,749.8103,799.88218463351,946.5147603546969,1009.059668853483
05123386120000,4118,805.128,540.5743,953.160270880361,740.8673894912421,878.328173374613
05123386330000,4286,1018.426,567.7253,1827.1079724325698,1398.6805332844642,1298.470295268587
05123386500000,5115,1212.4769999999999,729.3325,2352.212795230451,2267.521473920079,2258.161316722742
05123388040000,7616,845.2148,710.6174,1182.799013563501,1235.693666157242,1096.173086543271
05123386210000,8991,826.2578,591.6282,1236.75206542602,1213.946188340807,1097.900804537468
05123389140000,4226,961.2603,720.7325,2276.981764049125,2093.8842496500447,2241.553312856516
05123392310000,5261,823.1669,1157.681,3662.6589275843,4160.144689246958,3965.383353385103
05123409960000,5110,789.2242,1152.835,2356.252326014142,2608.090008036431,2598.191453878367
